sentence_id	sentence	sentence_domain	source
255b80dbc063e8470a4de0c7862bb6cf554ff3d7d6d18fb794372b937eb30388	Egina!	general	Norberaren aipua
257e14a05ba2b64a39672d9acd31822d15bf869071341b6546d8c4d88fe53b70	Atzo bomberoen camioiak sua artu zuen		nire burua
264fd9304001f759288cfb7bd3bf0120ff6169b25e7d4c04f9a2e6106118d059	Ez baititu irakurri nahi izan batzar horrezaz argitara diren paperak.		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=100&non=sarreraBuruaStrict&query=Paper+&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
268628c683d51ce50f674a30546e8b99cbfb17eadcea1e784f7437148e95fe7b	Ez al zinene ekolojista?		Norberaren aipua
26e30042b440879f65f8a843097953a5099df4f2cebfea91f0c9fb7c7bd8ed6d	Udal aretoko hobekuntzak uda amakeran bukatuko dira.		Norbetaren aipua
26f51b4bdbc172ed45853180cc776f409fd31c0dc8018b3c6187f37c545a3236	"Azterketa egunerako dena ahaztuko zaigu.
"	general	Norberaren aipua
26fd8d422c30fd1e9fefacffee6f0e15026c86f4d6835ff9da7bd5ad01cb430e	Ziur zurekin egoteko amorratzen dagoela.	general	Norberaren aipua
276feefb2b056c083c2f864a8ec18c35586a7207a01fd1d9ac50eeb75d3921ef	Gogoak ematen dit ez daudela urrun.		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=100&non=osagaiakHasi&query=gogoa+&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
2770b1e2655687d6b8445c4ccd8078ff835008e45f5f43774567d0f12a4923bc	Tarifa aldaketa dagokionez, ezin dut aldaketarik egin.		https://librezale.eus/wiki/Common_Voice_proiekturako_bost_mila_esaldi_behar_dugu_jabetza_publikoan#Argia_aldizkaritik_bildutakoak_.283.900_esaldi.29
27c43e8f720865cd3cc70e93f913ee9ab4ac251136f4f56c124e0064a013c9ec	Pantaila itzali zait.	general	Norberaren aipua
281b420bce816654332d1492a93e85a3757eab8fb5134a430c6f487ce0bc1644	"Ez dut uste publikoa zenik.
"	general	Norberaren aipua
28a1d93c69e819adb21335007ab83c52d7527851a2f21d3a85ee8bc88a2fca02	Lehendakari izandakoa hobitik atera zuten eta prozesioan hilerri nagusiko ohorezko lekura garraiatu zituzten.		Norberaren aipua
28cf8ef16fedf5f1422f739c5e87cba8d5509c576f9803bbbc64ef1fc0037dc1	Empire sous Surveillance liburuan kapitulu bat eskaintzen dio gaiari.		https://librezale.eus/wiki/Common_Voice_proiekturako_bost_mila_esaldi_behar_dugu_jabetza_publikoan#Argia_aldizkaritik_bildutakoak_.283.900_esaldi.29
2914b328734a98175325146556fa12e020453534442a972c1f649566eb6461e9	Gogoan izan zernahitarako dei nazakezula.	general	Norberaren aipua
2960b13a6e6008e2ebe24005d4b30789bf617b4f4aaf65ae5f7f1fcd39992c80	Lotara goizetik joan zan atzo, makalik sentitu zan.		Neurea
2973584651a11f2951e8ab66213b3bf20f38e22efcd21439d68e0acb64a23352	"Gizonari ardura berriak harrarazi zizkioten.
"	general	Norberaren aipua
29c158e11ff154fbba75980aff639decac3617dd9f227b6e59df78968d3bc378	Auto bat erosi dut eta ez du ziharka egiten.		320d
29e9a0fa8e57d2a87b8de62a093feafb9be82c513eb1e8b6df6137104636d5ae	Dira zundaketak Bizkaia eta Gipuzkoako.		https://librezale.eus/wiki/Common_Voice_proiekturako_bost_mila_esaldi_behar_dugu_jabetza_publikoan#Argia_aldizkaritik_bildutakoak_.283.900_esaldi.29
29eb1ba1dbb51c21534172bee8a4b2e75ab2735aeba6ee05df4738e6593399d9	"Inoiz esan dudan gauzarik zirraragarria da hori.
"		Norberaren aipua
29ee38c1f6c1aeba424509592374b150fa827b126b71b12a1cdbed1789140126	Nola ez dut nire abade bat sinetsiko?		https://librezale.eus/wiki/Common_Voice_proiekturako_bost_mila_esaldi_behar_dugu_jabetza_publikoan#Argia_aldizkaritik_bildutakoak_.283.900_esaldi.29
29f0b776fc9a846aef03227f1f876fd165fbde75b93270c6f63335c7b201c934	aiba la ostia patxi		nire imaginazioa
29fb0642efdff99f4ec4024c9f8bb11b91fc644b68b78ae79fdb5bf85fd1e8f3	Gaztea zela tradizio musulmanarekin bat azaldu zuen.		Norberaren aipua
2a1f562bd84ae5c943f13597d1711f71a44cfe705109f10376b826116943d982	Unitate morfologikoa da izaki bizidunen egitura guztiak zelulaz osatuta daude.		dbh 3 biologia-geologia santillana
2a23ac6530154237a317a6983b142887a6634f8db1307e3a874e707b911a7ffe	"Horren gustuko genuen gela aldarazi digute azkenean. 
"	general	Norberaren aipua
2a25201930783990710bf0043d811b242e32c6e8e7d0eb32dbf03c7c9e5fe08a	Areto nagusian, errektoretza eraikineko lehenengo solairuan.	general	Norberaren aipua
2a31e645992cfff5020e73bbb17541324f5df0d9a9456ce0fdf02c05405f7de0	Sario eraikinaren laugarren ikasgelan emango da, eguerdian.		Norberaren aipua
2a3afdde156a19ecda1427fcdb9bc2d9f3ecd2daba98d3fbecd138c875c20e01	"Oñatin, eta kito.
"	general	Norberaren aipua
2aa86ebc31b82a90e8abeb5fc39517a888da0cd8c0c264133ef4b92f49d02017	"Hamazazpi mila animalia zeuden.
"	general	Norberaren aipua
2ac28edbc28b07b3f16a56c0ce02811c88342d5b49baae4952553148af587650	Beka sistemak elitismoa saihesteko nahikoa da.		https://librezale.eus/wiki/Common_Voice_proiekturako_bost_mila_esaldi_behar_dugu_jabetza_publikoan#Argia_aldizkaritik_bildutakoak_.283.900_esaldi.29
2b4c988f82dd2048e909f87a3581552d7f27e9569f68bb23a8b8fbcb88cc4c6b	B ereduan ikasi nuen.	general	Norberaren aipua
2b4fa011255861e4067e8209478df8eff32bb434fd6537c03b84932be81a7d32	uskarak bideojokoetan duen presentzia areagotzea, ezagutaraztea eta biltzea helburu ditu Game Erauntsiak		https://busturialdea.hitza.eus/2023/11/10/bideojoko-sortzaile-eta-zaleentzako-espazioak/
2b6d35e1f415620ef75d1d4493e02490950b8f8645be36025a7e4a8f22656037	Neuk emango dut ehen pausua.	general	Norberaren aipua
2b7aa71711d12940823d06abaa6c51a9e7a04f5d5b864bb595e30ecf25b7473a	Nolako mozorroak zeramatzan jendeak konstutuzioaren zinean!		norberaren aipua
2bd8cf1615487096fbf7a29415f8b650552873cad8e1650588e28b9e7943ecaf	Saiatu zatenok, zorionak eta eutsi goiari!		https://librezale.eus/wiki/Common_Voice_proiekturako_bost_mila_esaldi_behar_dugu_jabetza_publikoan#Argia_aldizkaritik_bildutakoak_.283.900_esaldi.29
2c0959e3ae9cc74b1fd959d32e7afc1af00b2f659a1ebab9c4068afe267f4d95	Ondoko estekan martxoa-apirilerako aurreikusten diren lantegien egunak eta ordutegiak ikusten ahal dituzu.	general	Norberaren aipua
2c4accf7499ab109ec26508ee6e90b19fb1b72fccdd84647a12897e4af296ebb	Mila bederatzi ehun eta batean bale bat agertu zen Orion.		https://librezale.eus/wiki/Common_Voice_proiekturako_bost_mila_esaldi_behar_dugu_jabetza_publikoan#Argia_aldizkaritik_bildutakoak_.283.900_esaldi.29
2c8d7d17ae649108fb5fbe4725023f32ec545d5728e525076a31b2b1c84a7411	Hipopotamoak ikusi nahi zituen.	general	Norberaren aipua
2c94fdd25ef7f816becda77dbfcd4ea78259e5316fcfa6152be9eb1aa04216cf	"Egin eta kito, ez jarri aitzaki-maitzakirik.
"	general	Norberaren aipua
2cde4843362f74ba80d639e422809e1f8d9c8c26fa586b8b5670b0bc485bcbe5	Ontsa zuritu eta pikatu behar dituzu pastanagreak.		Norberaren aipua
2ce85824cda13660a3e7b72f35d24415eea0b371c4f9fdf57946fd90df6023b0	Lasai egon daiteke, hiztegiak erabili baititzake.	general	Norberaren aipua
2cf2761133b237fb47c9fe826753fcabacf8e0027f611bd39d6477ff59e354b4	"Kaskezurra hautsi zuen.
"	general	Norberaren aipua
2db9728976fc17fd736f6687babc9db8a8f9fcdf19e96f401819ae53bff8babf	Beti ezin gara ondo egin. 		Ni neu
2dc59654eca462f945583ec34126a01a4f65a24b2899399486cbfce2d7dff1bf	Ikastaroa otsailean emanen da, online, zoom aplikazioaren bidez.		Norberaren aipua
2de37d5251e7011891a4d8fc5a4bdfe1f4d84d69726b9e388a9df9495ee55d63	Oporretan bageunde, ziur elkartuko nintzaizueke.		Norberaren aipua
2ebfb08dae36d15d0bc11e1582c0d1dab29fbdf09494f7938ff65b6448cfee1d	Web nabigatzaileari esker, edozein motako errekurtzo dugu eskuragarri.	technology_robotics	Norberaren aipua
2eed1155d3672c64a36c74e421fadaec4de534197739b67b675fb4645336b213	Zaletasunek baldintzatzen dute euskaldun bakoitza.	general	Norberaren aipua
2ef291bcd62742ba6682410bd4a948f9bb4878a1b7fa04f413f9a7ea9a538e6e	Nire amamaren janaria baino hobeago ez dago 		m
2ef2b737a796d99969bf0bd34d95da0bc812f0b359a96dee706a7a80b8179145	Inauteriek egunerokoaren gordintasuna erakusten dute.	general	Norberaren aipua
2efd1aa12b63acb002a5e52fcff9d968eb1b17813ec2e28f18fbf00548356226	Egon zaitezte lasai, etxean gera zaitezkete.	general	Norberaren aipua
2f8012d80d4c044996910c5d4d518bbf4b4975f35d1d055a686aaa93d45b78ce	Baserria seme edo alaba zaharrenarentzat, emazteak bizi deno ondasunen gozamena duelarik. 		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=100&non=osagaiakHasi&query=Ondasun&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
2f9250b5f7ef8d51755789b83b27d3cbc277459fe2fe28cfe9658f89ed16c34d	Aurten de be hatxeko ikasle batzuk etorriko dira bizitan.		https://librezale.eus/wiki/Common_Voice_proiekturako_bost_mila_esaldi_behar_dugu_jabetza_publikoan#Argia_aldizkaritik_bildutakoak_.283.900_esaldi.29
2fae8128eb26f496ca5679a2c906795ba2d9f0805f13a492faf5167e7765fd8f	Banuke enbeia alimaleko txokolate pastiza bat jateko.		Norberaren aipua
2fe1e4808539f66ad58311856f49662d14f9791d3a0c97942f3013c5cdd9858a	Bertan, Unax izeneko bederatzi urteko haur baten istorioa kontatzen da.	general	Norberaren aipua
30894b7c86add1d243d65002cb66bee2a56450bf85af8f49930d1fda32c3ffda	Nola lortu duzu bere Curriculuma?	general	Norberaren aipua
309a99da0f60126c8d22057060db5ab8405060ccaf879afb4c800e6b5824489d	"Euskaldun peto-petoa da. 
"	general	Norberaren aipua
30f5d24136991890b5eacac52682e685551d96ed14bf86f42226a379353319fd	Torre Efila asko altuagoa da nere etxe  baino		Nere burutik
30f995586c04c1e02a516fee5c52a212ef3f7a5d96b052ef0657e6aa4141a95f	"Noiznahi dei nazakezu.
"	general	Norberaren aipua
317fcde5a1261f10482f1e94cacf794887db9cbb06355e3076bc96f30c492360	"Horien ustez, hobeki abestu nuen.
"	general	Norberaren aipua
31ad3c76c7342faca3065602f2b831d677807c3424e5ee9253047954cb1721cb	"Goazen kalera.
"	general	Norberaren aipua
31c6d5c34af6217fce572606d9aa5c30c384bb8e2a0038d5cc31da21e4050db2	Solstizio egunak Ipar hemisferioan udaren hasiera adierazten du, eta Hego hemisferioan neguarena.		norberaren aipua
323f714ca1bc38805d72440bf9ca360ca4793839d2fa6c9e0c0ed3175daccbcf	Finlandiarekin konparatuko bagenu guk irabazle gastronomia kontuetan.		https://librezale.eus/wiki/Common_Voice_proiekturako_bost_mila_esaldi_behar_dugu_jabetza_publikoan#Argia_aldizkaritik_bildutakoak_.283.900_esaldi.29
327bb6dc906594f6bf64c2a18732bc36fa807fe364fd3211362ea03902d8fbf4	"Tren guztien seiren bat berandu irteten da.
"	general	Norberaren aipua
32b30f3a6ce0ab55c18207a67327f9239a227a1d92a3189527195e0e6b3a62eb	Hainbat herritar atxilotu pintaketa soil bategatik.		https://librezale.eus/wiki/Common_Voice_proiekturako_bost_mila_esaldi_behar_dugu_jabetza_publikoan#Argia_aldizkaritik_bildutakoak_.283.900_esaldi.29
32edd496762f57bf543913b541abec849d379f48682c1caf2571f96e91fb7c3d	Nola sortu zen Bizantziar Inperioa, eta zer gertatu zen iarun zuen mila urteetan?		Gizarte DBH2 liburua Bizigarri
3304c2b74ec3bad209b9dc8ffb57b177bfb1fe29094d4a497584ed8adef11e1b	"Ez dut uste follower asko duenik.
"	general	Norberaren aipua
334cf9b85ed396cf5816f1f2315801465713d6b17b78a7de878b88b3b50b92b4	Batxilergoko bigarren mailako Artearen Oinarriak irakasgaiaren programaketaren arrean gaude.		Nirea
3395dafaab3563655bbdf41667c2ab7f1e53d6b0006d0aa50a25e773f1ff1809	malda haundiya dago hemen, kasu!		esaldia
33992f9d104840429d147fb917ad788a4e357d6435dc7724d249fcd07a73557b	"Zehatz mehatz Texasen dago toki hori.
"	general	Norberaren aipua
33ab7e49cc32bd3494ea1f1fed9d364d990f93ca082c6030350062837276e9d6	"Ekarri kotxea, etxera eraman gaitzazun.
"	general	Norberaren aipua
34585692d30f438f38ce9fcb831b1dc43f738a950076821146f2d2dc01453b5e	Gaur egungo umeen ez dute onartzen ezetzik.		Norberaren aipua
34752b8089866eb81a6e0d8dbc8347c809951a477abf065515130c4d2f805d2d	Sentsoreak edo sarrera digitalak.	technology_robotics	Norberaren aipua
349561b4ed42734ceb8b50efa4645e4bfd425735c43f7638fe8afb4f992897fc	Beti egoten da beste baino zoroago den bat.		Norberaren aipua
34e7bf4c15b874b849cf48a8a07029c7d3fe16e30901b5033e9ac51f5bf3ab36	nik ile marria dut eta nire lagun maialenek ere bai		nirea 
3537d8f743cdb44bfd90eb608a600cefe1f2f44a3fbbd3e0c90bf95e56224f3f	"Aldez aurretik esan zuten zein taldeari
zuzenduak dauden."		Norberaren aipua
355789727e40c7dded068bb5bbcc738a99c9b25ab8c4fd785cb09e2199e14f81	Ekolojista zara?		Norberaren aipua
359413bb1ed8ae528c0a6a6e22e231e703b7a685d08e229b2587b045f0f340ab	"Zuk niri liburua utz diezadakezu.
"	general	Norberaren aipua
3597b91d7b021bb8cfc3398f673606f9d51c6de1396ea0585ef96c8dbf457aa6	"Ez nago ziur inaugurazioa errepikatuko dutenik.
"	general	Norberaren aipua
3601886c536c8c714cebdbb34cb6ae721ab4aca2a26a28c0263976c5c9d138fb	Ondarroako kofradia zaharrarengan ere pentsatu behar dugu.	general	Norberaren aipua
3657e5abeea872d4b50e988d2f835036787863af73bf83c1154eaab2cdf175c4	Zentsura-mozioa egin omen diote.	general	Norberaren aipua
36a7ffc1ab89b646f2485cfe65245707e620d2517c50b90c84274be3ca22afc5	Pozik gaude, gaitarek erraldoi txikien balts-a jo dute eta.		Norberaren aipua
3711a40b1049c0cf168ed1787f5d58254f85deaa1aa29b2af6238cc54d4f1086	"Emazkidazu eskuak.
"	general	Norberaren aipua
378dcf11a7d4ac1af1d50117feff6cac3ef747d3486a69db31ce8f62f62ff6b9	Zenbat eta zailtasun gehiago topatu, garaipen handiagoa ospatuko dugu.		Norberaren aipua
37ba87ea8a9538e9efe1f3966eae7c94acff1ae52c74a38594fddeda6a5b0632	"Hainbat ñabardura ditu.
"	general	Norberaren aipua
3823fa3bebeaf25cc7efaf05172dd92ec5bb5d9d987139e1ca2b8881691dea99	"Hiru erregeen maiara igotzen, zazpietan hasi, eta hamaiketan bukatu genuen.

"	general	Norberaren aipua 
382829f65fa68b44d850f06a2757880f258aa5fbe1ee47cfb67075dd5e50afbf	Ikusleek gaizkilea zein zen bazekitela, uste zutenean, aktore hori hiltzen zen antzezlanean.		norberaren aipua
382b94998596173045af4c840014b2534448536a84fe36e32f592c8c4de031c7	Hemen jolastuz, gero bi milioi euro lor al ditzazkezu.	general	Norberaren aipua
38e05e04a9965b1c6c6687e18fd595ad88550a01cde6581dd4b165740fa29ea4	ez nai,baduzu dakarrik ondo portatu bestehekin		maikel de rodrigez
38ee61838fa5360d6dbabf70c21d257ecff862feed7f7ad97123b33fcb4de851	"Irakasleak esaldi hori jarri zuen adibidetzat.
"	general	Norberaren aipua
39371558757afd4964d001185d8c704964f974ef42ab6cb89a07be4d34a12ded	Gurasoak oso haserre irten ziren bilera tik. 		. 
3955d3606247642a2722411c8af3471ad0ae8f931b312499023b091a1eaa438c	Texas inguruan bizi izan zen.	general	Norberaren aipua
396d7b6a802a8e8cc72a7f5c8cc369d391e8221e0e67450e0b21ec0071ea6758	Zer da prolatiboa?	general	Norberaren aipua
39a0a2b74363920b24f3a5ce76e89133057102c60164b0a76017d1d71c3e3aa1	Zenbat eskertzen ditudan nire alabaren besarkadak	general	Pertsonala
3ac20cfde4baa47116fb2dfff99170245cd9bbe75c5756942f54fbf15f23c31f	Gasteizen bizitzen gogorrenetakoa klima egin zitzaidan.	general	Norberaren aipua
3afba3e735f5d468aea21a8ee6fd5134ea25ebbaba5d997a2335d737aca35747	"Hainbat edari ez alkoholdun ditu.
"	general	Norberaren aipua
3b14b8e6f13d2f018e62b32be7294121e2e503b5f0880b986dd0d6d980edabb1	Horixe zen gure asmoa, behinik behin.	general	Norberaren aipua
3b68e8146ffc232e94cab13e7db631c38ff021286284635c679908bcfc421417	"Nola lantzen dizute dokumentuak?
"		Norberaren aipua
3b6b7706e1ae9029b82746680a6e05a7922caa25f94761d3d45e24e638722ed8	"Laudorio larregik sutan jartzen naute
irainen pareko esango nuke "		"""norberaren aipua"""
3b700b2f63a17fd4db1c7eb0ffcfa8eec9cb25523b208fe5e5c5875670c9c4df	Beste hainbat hizkuntza uhina eta olatu esateko hitz bakarra baino ez dute.		Norberaren aipua
3bd0b520d6d98a1e5089da641e1751a69d453e6da8ad4a6d425b2e84607dd569	Goizero zurekin telefonoz haritzea biziki gogoko dut, ahizta maitea.		Nirea
3be2726fa4a316dc64ac7bee530e3b0dc4e64524c2f7c69545a26649ccf239c6	Irakasleek tutoretzat zoom bitartez egin ditzakete, bideokonferentzian.		Norberaren aipua
3be2881f3963c0ed2d10c3cd6bc71a4a9b23c3de4b0cd6b777303523b2de10af	Bideoan ezinbestekia da zuen burua aurkeztea modu sinesgarrian.		Nirea
3c85ba71bd57f6a61f9143faf1448f79230011e7409c7aed5e8723204d7f148e	Gaur egun, ahaztutako harresi txikiek eta  Txinako harresi handiak mendialdean zutik jarraitzen du.		Norberaren aipua
3c8b88d7776feefd811d67291194417cccf3a606057a336f88c92f9af5138b8e	Oporretan umeak oso lanpeturik zebiltzan igerian eta ur azpian murgitzen ikasten.		Norberaren aipua
3cf8200840c3e8f6eb00f3b799ca9300c6c0af8fe5a278a12fee4cc9b5bfad94	"Harrez gero, zortziehun eta laurogeita hamaika pertsona ziren.
"	general	Norberaren aipua
3d6b29b4881a210f8d0a0ddb54bacc08236adbaae3e5ef162baae4b8a2fee239	"Hamarna euro banatu dizkiote bakoitzari.
"	general	Norberaren aipua
3d83fae4c52babff4ffae9ab92c20632be11d459b6f4c2bb18fcac1d73f720c7	Karakolak saltsan jaten ditugu gabon gauean.		Norberaren aipua
3e1573a539b57a5f1ca2bfe648b9f46546217307677711f0639e0bb444d7996a	Ariketa ezberdinak lortzen badituzu zure akats ikus ditzakezu.		norberaren aipua
3e82f40fa9ba67b5eea26e1609814e97135d12f3f3482a5d40e066ccb543402c	Igluaren forma borobilarekin, elurrak zahartzeean eragiten duen presioak egitura desegitea ekiditen du.		Norberaren aipua
3eb19fc6d29e937974d3840cfcabd7e8bb2d1b09efdb59467f161071300520c0	Baina haiek zu deitu zintuzten.	general	Norberaren aipua
3f5845f8c97927963e6203ee30f976baa9113e394200acb26f85b16fe3d32413	"Hamazazpi bakailao harrapatu zituzten.
"	general	Norberaren aipua
3f592b8136a16a7b760df8344a48207cf519cf109d2e229ce490249721498adf	Hori dela eta, teknologia berriztatzaile eta ikuspegi estrategiko batekin lan egitea gustuko zuten.		https://eu.wikipedia.org/wiki/Frog_Design
3f78dffd2accbb4633689b6847643a08f6bb00025e06b498bcce7ec05f73b2d9	"Are gehiago, eskualde horiek.
"	general	Norberaren aipua
3fcbdb8c78acbb357216661bc36c564feaf93482c730b36ae99050f8ed0013c3	Jarraitzaile amorratua zen.	general	Norberaren aipua
4149338e535ddbffacdea4c70d783e3782a36911e12347776de8c87527af5e14	 Je confirme que cette phrase est du domaine public.		common voice
41781f17563b2291d8097630018e016c38e31f158233a4866cd77ede5da6ea2f	Ez eman amore epai euskarafobikoei era erabili euskara administrazioan.		norberaren aipua
41785f1a33cd56b3617dc370913c2a3c0829ac2e708727e411524fa415851cd5	Horrela, hezetasun nahikoa izaten zen landaredi joria eta espezie askotako zuhaitz handiak izateko.		https://eu.wikipedia.org/wiki/Babiloniako_lorategi_esekiak
41efdb43aa6849691415c64dcd7b7c46f0ca5f1c270de14c41c965e3a1e9a3bf	Udako beroaldietan oso gaizki pasatzen du.	general	Norberaren aipua
42163cccf30d9b84c7ef547a8936a1a8818ef48ebdb6519f702d6be5eedc9e64	Bihar goizez joatekotan egon naiz, baina damutu egin zait, ez naiz joango.		Neurea
42441a406cd59374c979115cfd36e4c263b070c1951965313dbf17e677932c3c	Siesta egingo nuke		Norberaren aipua
4254f4c6cbd41d56fcc6bbb11a1470fb458dd368a61f72b3b005e9d458dbbfb1	"Kontuan hartu garaitu egin zutela.
"	general	Norberaren aipua
425b8a38c1559243417c65b181586d9df9297189c4bce66c44186a8528f3f253	Ohianak bere altzoan harturik, umeak lehen irriñoa eskaini zizun.		Norberaren aipua
42bb7d629bd1f5018348aa4cbab954f78fbfda63f17ef501b4b3b3fddafbc281	Oraintxe, amaren adina gehiegizkoa da besteontzako.		Norberaren aipua
42d36714038591e48e3ab26a748d66a4f09adf85549d1f5c99efe89860738162	Webgune honetan bidaiekin lotutatutako informazioa irakur dezakezu.		https://eu.wikiquote.org/wiki/Euskal_atsotitzak
42e3630ab0921e58b9c520720f8146be237a2cf555c4b161c69e327090ff5e27	Bai, bistan dena! Gauero zafratzen dinat senarra. Nitaz trufatzen ari edo?		Norberaren aipua
42eed189cd8172855096c9b722029955184b566a46a614a6ec040a04399e4dcb	Erdal gramatika ongi menderatzen du.	general	Norberaren aipua
4313be2d1712a981eb9981ad49ea116775028ac0e244fc283a6316e37a814f2b	"Azken egunotan kopetilun ikusi dugu.
"	general	Norberaren aipua
4352423a642fc9de8b3d098a69636d51b52188d49ba8294dd905e08f541a57ab	Telefonia mugikorrean gehien erabiltzen den ahots-kodetze teknika prediktibo lineala da.	technology_robotics	https://eu.wikipedia.org/wiki/Ahozko_kodegailu-deskodegailu
437cc5fa53c5f715a34f22ba51c42c48de860b850aa2712f0e55af44c5df8607	"Eskorbutuaren sintomak antzeko neurrian zituzten hainbat marinel bereizi zituen. 
"	general	Norberaren aipua
43df72e0d57e4e615c8af9861a9ede48287fb88297bd4213f98697cdf4fd265f	Ni, zu baino azkarrago eraikitzen dut		Ni neu
43e31fc35de13c37a542aad872345a837604c7c1b94d15aaa5673458fccbabdb	Ba horixe, maitasunez beteta dagoela nire bizitza.	general	Norberaren aipua
4472b23112d9f02b3341b787aae2a5c02fa7b5f05e6dd8608a185d0b3f192c96	"Baina iluntzean ilargia atera zen.
"	general	Norberaren aipua
4499b41d60ea400edb7a767277b6d4cf13e48d78270e8f6018a4794df77993f1	"Ikasle gehienak lehen egunean agertu ziren.
"	general	Norberaren aipua
44afd6c9f3b1f9451ad85802e7e3ffa574bae9fa59ba8674e6cfbc41a74654dc	Pertsonak, orokorrean, autorregulatuttako portaera erakusten du		Lantegi Batuak
4520b31dc873933a1c7694b793fe42bdb0c6d48afd64bd2d0755d7483b34b26f	Garai horretako elektronikako web-gune komertzial arrakastatsuena izatera heldu zen.		https://eu.wikipedia.org/wiki/Frog_Design
452d3e5eebe5f2245af837cf2ab512d8a00a28095da0c160cf545e3ee1cd893c	"Geure buruan zaindu behar ditugu.
"	general	Norberaren aipua
453f68eaaa38b90d5a08212132f381ae1eafdc8d97003e6125f9c01d98601cfe	Magma pilaketaren eraginez sumendia ur-azalera ateratzen da, eta jatorri bolkanikokouharteak eratzen dira.		geologia
45554f7a0a8becb0830c182111b83079931709790f9ca94c08d29241b9cf3da5	"Hobeki abestu duzu.
"	general	Norberaren aipua
